other,VBZ,VBP,word
0.0,1.0,0.0,stabilizes
0.9230769230769231,0.0,0.07692307692307693,succeed
0.5,0.5,0.0,praises
0.0,1.0,0.0,pursues
0.0,1.0,0.0,joins
0.6666666666666666,0.0,0.3333333333333333,hoard
0.6666666666666666,0.3333333333333333,0.0,sweeps
0.0,1.0,0.0,bangs
0.5,0.0,0.5,sprout
0.0,1.0,0.0,slows
0.0,0.0,1.0,zig-zag
0.8571428571428571,0.14285714285714285,0.0,ducks
0.9411764705882353,0.0,0.058823529411764705,promote
0.8421052631578947,0.15789473684210525,0.0,industrials
0.3333333333333333,0.6666666666666666,0.0,spills
0.0,1.0,0.0,illustrates
0.75,0.0,0.25,look
0.0,0.0,1.0,espouse
0.45454545454545453,0.5454545454545454,0.0,suspects
0.8571428571428571,0.0,0.14285714285714285,control
0.5,0.5,0.0,shuts
0.0,1.0,0.0,dominates
0.9782608695652174,0.0,0.021739130434782608,base
0.0,0.0,1.0,sputter
0.7647058823529411,0.0,0.23529411764705882,monitor
0.0,1.0,0.0,greets
0.920863309352518,0.0,0.07913669064748201,charge
0.0,0.0,1.0,revel
0.0,0.0,1.0,'re
0.95,0.0,0.05,shed
0.8,0.0,0.2,balk
0.9512195121951219,0.0,0.04878048780487805,attempt
0.0,1.0,0.0,defends
0.75,0.0,0.25,resold
0.0,1.0,0.0,despairs
0.8360655737704918,0.0,0.16393442622950818,range
0.0,1.0,0.0,compiles
0.6052631578947368,0.0,0.39473684210526316,stand
0.8,0.0,0.2,endorse
0.0,1.0,0.0,afflicts
0.9166666666666666,0.0,0.08333333333333333,spare
0.9304347826086956,0.0,0.06956521739130435,raise
0.0,1.0,0.0,intones
0.0,1.0,0.0,imagines
0.29508196721311475,0.0,0.7049180327868853,suggest
0.7777777777777778,0.2222222222222222,0.0,trails
0.8571428571428571,0.0,0.14285714285714285,lie
0.0,1.0,0.0,hates
0.0,0.0,1.0,'m
0.0,1.0,0.0,executes
0.0,1.0,0.0,strives
0.8823529411764706,0.0,0.11764705882352941,link
0.0,1.0,0.0,serves
0.5714285714285714,0.42857142857142855,0.0,switches
0.7142857142857143,0.0,0.2857142857142857,cater
0.0,1.0,0.0,injects
0.0,1.0,0.0,entails
0.0,1.0,0.0,smokes
0.17647058823529413,0.8235294117647058,0.0,favors
0.0,1.0,0.0,casts
0.696969696969697,0.30303030303030304,0.0,lives
0.0,1.0,0.0,portends
0.9,0.0,0.1,compete
0.6717948717948717,0.0,0.3282051282051282,remain
0.6,0.0,0.4,need
0.5,0.0,0.5,scoff
0.9,0.0,0.1,diminish
0.0,1.0,0.0,giveth
0.0,1.0,0.0,shaves
0.6666666666666666,0.0,0.3333333333333333,supervise
0.0,1.0,0.0,belongs
0.0,1.0,0.0,focuses
0.0,1.0,0.0,creates
0.8461538461538461,0.0,0.15384615384615385,appreciate
0.5,0.0,0.5,endure
0.9950738916256158,0.0,0.0049261083743842365,share
0.0,1.0,0.0,meanders
0.9714285714285714,0.0,0.02857142857142857,correct
0.0,1.0,0.0,cherishes
0.8888888888888888,0.0,0.1111111111111111,plug
0.5,0.5,0.0,taps
0.75,0.0,0.25,divert
0.6666666666666666,0.3333333333333333,0.0,motions
0.8333333333333334,0.0,0.16666666666666666,reinvest
0.8,0.0,0.2,ring
0.0,1.0,0.0,invites
0.6666666666666666,0.3333333333333333,0.0,harangues
0.0,1.0,0.0,distributes
0.5,0.0,0.5,allocate
0.6666666666666666,0.3333333333333333,0.0,thumbs
0.75,0.25,0.0,rings
0.9911504424778761,0.008849557522123894,0.0,positions
0.9318181818181818,0.0,0.06818181818181818,stop
0.0,1.0,0.0,embraces
0.6666666666666666,0.0,0.3333333333333333,advertise
0.0,1.0,0.0,earns
0.0,1.0,0.0,rushes
0.5,0.5,0.0,tapers
0.8571428571428571,0.0,0.14285714285714285,scratch
0.5,0.0,0.5,carve
0.8,0.0,0.2,enter
0.0,1.0,0.0,purrs
0.75,0.0,0.25,expose
0.4,0.6,0.0,wonders
0.5,0.5,0.0,retorts
0.0,1.0,0.0,contradicts
0.2,0.8,0.0,beats
0.0,0.0,1.0,falter
0.0,1.0,0.0,observes
0.75,0.25,0.0,crowds
0.5,0.0,0.5,prescribe
0.0,1.0,0.0,ogles
0.0,1.0,0.0,hurries
0.9333333333333333,0.0,0.06666666666666667,interfere
0.8723404255319149,0.0,0.1276595744680851,provide
0.27906976744186046,0.0,0.7209302325581395,insist
0.32432432432432434,0.6486486486486487,0.02702702702702703,starts
0.0,1.0,0.0,interjects
0.0,1.0,0.0,exacerbates
0.8125,0.0,0.1875,spend
0.967741935483871,0.0,0.03225806451612903,strike
0.3181818181818182,0.0,0.6818181818181818,believe
0.6,0.4,0.0,gripes
0.5217391304347826,0.0,0.4782608695652174,intend
0.75,0.25,0.0,parallels
0.0,1.0,0.0,doth
0.0,1.0,0.0,reflects
0.9354838709677419,0.0,0.06451612903225806,concentrate
0.0,1.0,0.0,happens
0.9285714285714286,0.0,0.07142857142857142,become
0.9473684210526315,0.0,0.05263157894736842,abandon
0.0,1.0,0.0,determines
0.9245283018867925,0.0,0.07547169811320754,offset
0.5,0.5,0.0,dislikes
0.0,1.0,0.0,manages
0.0,1.0,0.0,implies
0.9166666666666666,0.0,0.08333333333333333,cooperate
0.0,0.0,1.0,supercede
0.0,1.0,0.0,accomplishes
0.0,1.0,0.0,seeks
0.0,1.0,0.0,formulates
0.0,1.0,0.0,bristles
0.0,1.0,0.0,interprets
0.5,0.0,0.5,grill
0.0,1.0,0.0,glares
0.0,1.0,0.0,reimburses
0.9714285714285714,0.0,0.02857142857142857,search
0.0,0.0,1.0,crackle
0.8045977011494253,0.19540229885057472,0.0,moves
0.6363636363636364,0.36363636363636365,0.0,ranks
0.5,0.5,0.0,shrugs
0.0,1.0,0.0,equals
0.06666666666666667,0.9333333333333333,0.0,loses
0.0,0.0,1.0,imitate
0.0,1.0,0.0,backfires
0.85,0.0,0.15,seek
0.0,1.0,0.0,anticipates
0.22388059701492538,0.0,0.7761194029850746,argue
0.0,1.0,0.0,inherits
0.0,1.0,0.0,establishes
0.7142857142857143,0.0,0.2857142857142857,hesitate
0.0,1.0,0.0,lags
0.0,1.0,0.0,helps
0.0,1.0,0.0,publishes
0.0,1.0,0.0,reinforces
0.0,1.0,0.0,treads
0.9939024390243902,0.0,0.006097560975609756,reason
0.6904761904761905,0.30952380952380953,0.0,features
0.0,1.0,0.0,demonstrates
0.8333333333333334,0.0,0.16666666666666666,sway
0.0,0.0,1.0,squelch
0.0,1.0,0.0,conjures
0.95,0.0,0.05,file
0.8461538461538461,0.15384615384615385,0.0,strikes
0.0,1.0,0.0,relates
0.4838709677419355,0.0,0.5161290322580645,complain
0.0,1.0,0.0,clears
0.0,1.0,0.0,agrees
0.0,1.0,0.0,simulates
0.7647058823529411,0.0,0.23529411764705882,face
0.98,0.0,0.02,resume
0.9444444444444444,0.0,0.05555555555555555,harvest
0.9724770642201835,0.0,0.027522935779816515,plunge
0.8571428571428571,0.0,0.14285714285714285,divest
0.0,1.0,0.0,expresses
0.0,1.0,0.0,continues
0.0,1.0,0.0,repeals
0.75,0.0,0.25,bow
0.7777777777777778,0.2222222222222222,0.0,bans
0.9696969696969697,0.0,0.030303030303030304,round
0.8484848484848485,0.0,0.15151515151515152,fall
0.75,0.25,0.0,franchises
0.6923076923076923,0.0,0.3076923076923077,caution
0.875,0.0,0.125,leap
0.25,0.75,0.0,travels
0.6470588235294118,0.0,0.35294117647058826,fear
0.0,1.0,0.0,posts
0.5,0.5,0.0,muses
0.0,1.0,0.0,rumbles
0.6666666666666666,0.0,0.3333333333333333,shout
0.0,1.0,0.0,allows
0.5,0.0,0.5,undergo
0.875,0.125,0.0,voices
0.9615384615384616,0.0,0.038461538461538464,assist
0.9951456310679612,0.0,0.0048543689320388345,gain
0.0,0.0,1.0,gush
0.0,0.0,1.0,gaze
0.7272727272727273,0.0,0.2727272727272727,demonstrate
0.8571428571428571,0.0,0.14285714285714285,outpaced
0.0,1.0,0.0,formalizes
0.0,1.0,0.0,advises
0.75,0.0,0.25,snap
0.8333333333333334,0.0,0.16666666666666666,initiate
0.825,0.0,0.175,mean
0.978021978021978,0.02197802197802198,0.0,houses
0.0,1.0,0.0,opposes
0.6470588235294118,0.35294117647058826,0.0,releases
0.6,0.4,0.0,jumps
0.0,1.0,0.0,fails
0.75,0.25,0.0,rolls
0.0,1.0,0.0,ridicules
0.0,1.0,0.0,enables
0.625,0.0,0.375,contain
0.0,1.0,0.0,renews
0.0,1.0,0.0,promotes
0.9661016949152542,0.0,0.03389830508474576,obtain
0.11666666666666667,0.8833333333333333,0.0,looks
0.0,1.0,0.0,reckons
0.0,1.0,0.0,announces
0.98,0.0,0.02,answer
0.008733624454148471,0.0,0.9912663755458515,'ve
0.9565217391304348,0.0,0.043478260869565216,secure
0.5,0.5,0.0,mimics
0.9375,0.0,0.0625,merge
0.6666666666666666,0.0,0.3333333333333333,burn
0.0,1.0,0.0,infringes
0.6153846153846154,0.0,0.38461538461538464,weigh
0.0,1.0,0.0,specifies
0.9473684210526315,0.0,0.05263157894736842,explore
0.0,1.0,0.0,reopens
0.6666666666666666,0.0,0.3333333333333333,repel
0.0,1.0,0.0,survives
0.9615384615384616,0.0,0.038461538461538464,avoid
0.5882352941176471,0.4117647058823529,0.0,chairs
0.5,0.5,0.0,collapses
0.0,1.0,0.0,rests
0.6666666666666666,0.0,0.3333333333333333,bumble
0.0,1.0,0.0,furthers
0.9166666666666666,0.0,0.08333333333333333,unload
0.75,0.0,0.25,confer
0.125,0.875,0.0,flies
0.8333333333333334,0.0,0.16666666666666666,retrieve
0.9487179487179487,0.0,0.05128205128205128,settle
0.0,1.0,0.0,amasses
0.5,0.0,0.5,churn
0.7924528301886793,0.0,0.20754716981132076,maintain
0.0,1.0,0.0,recycles
0.9629629629629629,0.0,0.037037037037037035,achieve
0.0,1.0,0.0,discloses
0.25,0.75,0.0,scans
0.9,0.0,0.1,notify
0.9285714285714286,0.0,0.07142857142857142,identify
0.75,0.0,0.25,rub
0.9393939393939394,0.0,0.06060606060606061,ride
0.875,0.0,0.125,eliminate
0.0,1.0,0.0,steals
0.9913793103448276,0.0,0.008620689655172414,single
0.0,1.0,0.0,notifies
0.125,0.875,0.0,looms
0.0,0.0,1.0,lurch
0.0,1.0,0.0,hampers
0.4,0.6,0.0,resumes
0.0,1.0,0.0,weaves
0.5,0.5,0.0,sacrifices
0.9285714285714286,0.0,0.07142857142857142,lift
0.7894736842105263,0.0,0.21052631578947367,smoke
0.0,0.0,1.0,aspire
0.883495145631068,0.11650485436893204,0.0,amounts
0.16666666666666666,0.8333333333333334,0.0,passes
0.6363636363636364,0.0,0.36363636363636365,represent
0.8333333333333334,0.0,0.16666666666666666,trim
0.5,0.5,0.0,ushers
0.0,1.0,0.0,advertises
0.0,0.0,1.0,abdicate
0.4444444444444444,0.5555555555555556,0.0,declines
0.0,1.0,0.0,accuses
0.0,1.0,0.0,kills
0.015384615384615385,0.9846153846153847,0.0,goes
0.6666666666666666,0.3333333333333333,0.0,balloons
0.8571428571428571,0.0,0.14285714285714285,cloud
0.0,1.0,0.0,succeeds
0.0,1.0,0.0,defines
0.0,1.0,0.0,poses
0.0,1.0,0.0,receives
0.75,0.0,0.25,calculate
0.7272727272727273,0.0,0.2727272727272727,violate
0.7142857142857143,0.0,0.2857142857142857,understand
0.0,1.0,0.0,suffers
0.5416666666666666,0.4583333333333333,0.0,controls
0.06666666666666667,0.9333333333333333,0.0,meets
0.8636363636363636,0.0,0.13636363636363635,stabilize
0.0,1.0,0.0,complements
0.0,1.0,0.0,blabs
0.0,0.0,1.0,embody
0.4,0.6,0.0,boosts
0.0,1.0,0.0,lambastes
0.7222222222222222,0.0,0.2777777777777778,require
0.0,1.0,0.0,remembers
0.0,1.0,0.0,underwrites
0.875,0.125,0.0,tours
0.14285714285714285,0.8571428571428571,0.0,contrasts
0.0,0.0,1.0,self-insure
0.782608695652174,0.0,0.21739130434782608,recognize
0.4782608695652174,0.5217391304347826,0.0,permits
0.0,1.0,0.0,sprinkles
0.75,0.25,0.0,peers
0.0,1.0,0.0,involves
0.0,0.0,1.0,paraphrase
0.0,1.0,0.0,turns
0.6666666666666666,0.0,0.3333333333333333,originated
0.9285714285714286,0.0,0.07142857142857142,command
0.0,0.0,1.0,strive
0.7105263157894737,0.0,0.2894736842105263,occur
0.3333333333333333,0.0,0.6666666666666666,fluctuate
0.0,1.0,0.0,obscures
0.5,0.0,0.5,preach
0.0,1.0,0.0,provides
0.0,1.0,0.0,researches
0.9333333333333333,0.0,0.06666666666666667,install
0.3888888888888889,0.0,0.6111111111111112,wonder
0.0,1.0,0.0,divides
0.3333333333333333,0.6666666666666666,0.0,encounters
0.9861111111111112,0.0,0.013888888888888888,result
0.8888888888888888,0.0,0.1111111111111111,translate
0.0,1.0,0.0,appears
0.3333333333333333,0.6666666666666666,0.0,stays
0.6666666666666666,0.3333333333333333,0.0,satisfies
0.9772727272727273,0.022727272727272728,0.0,taxes
0.0,1.0,0.0,recommends
0.9682539682539683,0.0,0.031746031746031744,halt
0.0,1.0,0.0,chimes
0.3584905660377358,0.0,0.6415094339622641,include
0.8,0.0,0.2,assemble
0.96,0.0,0.04,open
0.0,1.0,0.0,ceases
0.9375,0.0,0.0625,stuff
0.8846153846153846,0.0,0.11538461538461539,print
0.9411764705882353,0.058823529411764705,0.0,ties
0.9,0.0,0.1,tighten
0.7096774193548387,0.2903225806451613,0.0,lists
0.0,1.0,0.0,lasts
0.0,1.0,0.0,specializes
0.0,1.0,0.0,owns
0.3333333333333333,0.6666666666666666,0.0,defeats
0.9796954314720813,0.0,0.02030456852791878,drop
0.7083333333333334,0.0,0.2916666666666667,speak
0.0,1.0,0.0,reiterates
0.9166666666666666,0.0,0.08333333333333333,pull
0.0,1.0,0.0,plies
0.75,0.0,0.25,trickle
0.0,1.0,0.0,disagrees
0.0,1.0,0.0,begs
0.6666666666666666,0.0,0.3333333333333333,haunt
0.7857142857142857,0.21428571428571427,0.0,reviews
0.0,1.0,0.0,exclaims
0.6666666666666666,0.0,0.3333333333333333,call
0.07692307692307693,0.0,0.9230769230769231,contend
0.9444444444444444,0.0,0.05555555555555555,squeeze
0.0,1.0,0.0,flips
0.9090909090909091,0.09090909090909091,0.0,labels
0.0,1.0,0.0,decries
0.8181818181818182,0.0,0.18181818181818182,soar
0.9943502824858758,0.005649717514124294,0.0,interests
0.0,1.0,0.0,apologizes
0.0,1.0,0.0,lends
0.9166666666666666,0.0,0.08333333333333333,cap
0.875,0.0,0.125,weaken
0.25,0.75,0.0,sticks
0.0,1.0,0.0,reverses
0.6666666666666666,0.0,0.3333333333333333,motivate
0.8888888888888888,0.1111111111111111,0.0,proteins
0.6,0.4,0.0,flashes
0.0,1.0,0.0,outranks
0.0,0.0,1.0,shun
0.9482758620689655,0.0,0.05172413793103448,visit
0.6,0.0,0.4,chew
0.0,1.0,0.0,dies
0.0,1.0,0.0,abates
0.0,1.0,0.0,occurs
0.8181818181818182,0.0,0.18181818181818182,sing
0.8333333333333334,0.0,0.16666666666666666,envy
0.0,1.0,0.0,adjusts
0.8494623655913979,0.0,0.15053763440860216,get
0.0,1.0,0.0,dovetails
0.0,1.0,0.0,scowls
0.0,1.0,0.0,hustles
0.0,1.0,0.0,elevates
0.5,0.0,0.5,isolate
0.7941176470588235,0.0,0.20588235294117646,fly
0.4074074074074074,0.5925925925925926,0.0,tracks
0.10344827586206896,0.896551724137931,0.0,buys
0.0,1.0,0.0,approximates
0.0,1.0,0.0,compensates
0.75,0.25,0.0,pitches
0.0,1.0,0.0,represents
0.9,0.0,0.1,project
0.0,1.0,0.0,explodes
0.5238095238095238,0.0,0.47619047619047616,suspect
0.0,1.0,0.0,broadens
0.9642857142857143,0.0,0.03571428571428571,experience
0.5,0.5,0.0,works
0.5,0.0,0.5,spurn
0.0,0.0,1.0,spoil
0.0,0.0,1.0,rumble
0.875,0.0,0.125,reimburse
0.5,0.5,0.0,packs
0.0,0.0,1.0,deem
0.9532710280373832,0.04672897196261682,0.0,benefits
0.1875,0.8125,0.0,supports
0.0,1.0,0.0,knows
0.0,0.0,1.0,chug
0.0,1.0,0.0,widens
0.9166666666666666,0.08333333333333333,0.0,filters
0.0,0.0,1.0,disembark
0.5,0.5,0.0,highlights
0.0,0.0,1.0,epitomize
0.7333333333333333,0.0,0.26666666666666666,swing
0.0,0.0,1.0,cower
0.75,0.0,0.25,stumble
0.0,1.0,0.0,offends
0.8333333333333334,0.16666666666666666,0.0,subordinates
0.9794871794871794,0.0,0.020512820512820513,reduce
0.5,0.5,0.0,quacks
0.0,1.0,0.0,grouses
0.0,1.0,0.0,expires
0.5,0.5,0.0,loves
0.0,1.0,0.0,weds
0.5,0.5,0.0,bounds
0.0,1.0,0.0,retails
0.5,0.5,0.0,rebounds
0.5,0.5,0.0,picks
0.0,1.0,0.0,demurs
0.0,1.0,0.0,directs
0.9774011299435028,0.0,0.022598870056497175,change
0.42857142857142855,0.5714285714285714,0.0,launches
0.25,0.75,0.0,uses
0.0,1.0,0.0,operates
0.5,0.5,0.0,dumps
0.0,1.0,0.0,deserves
0.9107142857142857,0.0,0.08928571428571429,make
0.9428571428571428,0.0,0.05714285714285714,push
0.9450980392156862,0.0,0.054901960784313725,own
0.8,0.0,0.2,blip
0.5,0.0,0.5,applaud
0.25,0.75,0.0,exercises
0.8888888888888888,0.0,0.1111111111111111,restrict
0.8333333333333334,0.16666666666666666,0.0,hints
0.0,0.0,1.0,are
0.0,1.0,0.0,lowers
0.8666666666666667,0.0,0.13333333333333333,retain
0.9895833333333334,0.0,0.010416666666666666,phone
0.9473684210526315,0.0,0.05263157894736842,ship
0.0,1.0,0.0,crosses
0.0,1.0,0.0,includes
0.0,1.0,0.0,hurts
0.75,0.0,0.25,wiggle
0.9393939393939394,0.0,0.06060606060606061,influence
0.5,0.0,0.5,pollinate
0.9583333333333334,0.0,0.041666666666666664,adopt
0.0,1.0,0.0,smells
0.0,1.0,0.0,defies
0.8888888888888888,0.0,0.1111111111111111,start
0.8760330578512396,0.0,0.12396694214876033,bring
0.7083333333333334,0.0,0.2916666666666667,realize
0.8333333333333334,0.0,0.16666666666666666,hang
0.0,1.0,0.0,gauges
0.0,1.0,0.0,hinders
0.0,1.0,0.0,brings
0.0,0.0,1.0,synchronize
0.0,1.0,0.0,removes
0.0,1.0,0.0,threatens
0.5,0.0,0.5,opt
0.3333333333333333,0.6666666666666666,0.0,plays
0.0,0.0,1.0,whistle
0.0,0.0,1.0,censor
0.0,0.0,1.0,modulate
0.0,1.0,0.0,riles
0.5,0.0,0.5,carp
0.9444444444444444,0.0,0.05555555555555555,manufacture
0.0,1.0,0.0,grapples
0.75,0.0,0.25,depend
0.8636363636363636,0.13636363636363635,0.0,advocates
0.9411764705882353,0.058823529411764705,0.0,delays
0.75,0.0,0.25,rim
0.8333333333333334,0.0,0.16666666666666666,reclaim
0.0,1.0,0.0,owes
0.0,0.0,1.0,exude
0.75,0.0,0.25,inspect
0.6666666666666666,0.3333333333333333,0.0,queries
0.0,1.0,0.0,unfolds
0.0,1.0,0.0,misstates
0.75,0.0,0.25,act
0.9259259259259259,0.0,0.07407407407407407,send
0.5,0.0,0.5,commemorate
0.6666666666666666,0.0,0.3333333333333333,catapult
0.0,1.0,0.0,liquefies
0.9803921568627451,0.0,0.0196078431372549,moderate
0.9491525423728814,0.0,0.05084745762711865,prove
0.6666666666666666,0.0,0.3333333333333333,subscribe
0.6666666666666666,0.0,0.3333333333333333,lock
0.0,0.0,1.0,transcribe
0.0,0.0,1.0,cadge
0.8823529411764706,0.0,0.11764705882352941,feed
0.0,1.0,0.0,precludes
0.8333333333333334,0.0,0.16666666666666666,grasp
0.6666666666666666,0.3333333333333333,0.0,sponsors
0.4,0.6,0.0,attributes
0.40540540540540543,0.5945945945945946,0.0,calls
0.6666666666666666,0.0,0.3333333333333333,proclaim
0.9,0.0,0.1,deter
0.0,1.0,0.0,arranges
0.9333333333333333,0.0,0.06666666666666667,drag
0.0,1.0,0.0,hops
0.9411764705882353,0.058823529411764705,0.0,forces
0.8333333333333334,0.16666666666666666,0.0,supplies
0.9166666666666666,0.0,0.08333333333333333,reinforce
0.0,1.0,0.0,discovers
0.3485254691689008,0.0,0.6514745308310992,want
0.5555555555555556,0.0,0.4444444444444444,threaten
0.0,1.0,0.0,screams
0.0,1.0,0.0,delivers
0.5,0.5,0.0,airs
0.0,1.0,0.0,writes
0.0,1.0,0.0,touches
0.0,1.0,0.0,extends
0.0,1.0,0.0,underscores
0.0,1.0,0.0,stipulates
0.0,1.0,0.0,dismisses
0.0,1.0,0.0,engages
0.0,1.0,0.0,outlines
0.016666666666666666,0.9833333333333333,0.0,expects
0.8913043478260869,0.10869565217391304,0.0,figures
0.0,1.0,0.0,pores
0.0,0.0,1.0,inhabit
0.8888888888888888,0.0,0.1111111111111111,tackle
0.75,0.0,0.25,contemplate
0.5061728395061729,0.0,0.49382716049382713,hope
0.0,1.0,0.0,requires
0.875,0.0,0.125,shy
0.8333333333333334,0.0,0.16666666666666666,elect
0.0,1.0,0.0,encourages
0.0,1.0,0.0,classifies
0.65,0.0,0.35,enjoy
0.5,0.0,0.5,circulate
0.8,0.0,0.2,lag
0.0,1.0,0.0,subverts
0.0,1.0,0.0,compels
0.0,1.0,0.0,deteriorates
0.0,1.0,0.0,insures
0.0,0.0,1.0,relive
0.9428571428571428,0.05714285714285714,0.0,credits
0.0,1.0,0.0,prohibits
0.7142857142857143,0.2857142857142857,0.0,rewards
0.6666666666666666,0.3333333333333333,0.0,snakes
0.0,1.0,0.0,groans
0.0,1.0,0.0,negotiates
0.6666666666666666,0.0,0.3333333333333333,hamstrung
0.0,1.0,0.0,thrills
0.9375,0.0,0.0625,dive
0.5,0.0,0.5,arch
0.9761904761904762,0.0,0.023809523809523808,address
0.8,0.0,0.2,hole
0.75,0.0,0.25,plummet
0.0,1.0,0.0,unleashes
0.9733333333333334,0.0,0.02666666666666667,request
0.0,1.0,0.0,dubs
0.0,1.0,0.0,realizes
0.9545454545454546,0.045454545454545456,0.0,blocks
0.6666666666666666,0.3333333333333333,0.0,exits
0.0,1.0,0.0,becomes
0.0,1.0,0.0,solicits
0.0,1.0,0.0,retools
0.0,1.0,0.0,possesses
0.0,1.0,0.0,paves
0.057971014492753624,0.9420289855072463,0.0,faces
0.9230769230769231,0.0,0.07692307692307693,exploit
0.9411764705882353,0.058823529411764705,0.0,attacks
0.0,0.0,1.0,reapportion
0.5555555555555556,0.0,0.4444444444444444,mirror
0.3333333333333333,0.6666666666666666,0.0,scoops
0.0,1.0,0.0,rearranges
0.6666666666666666,0.3333333333333333,0.0,stalls
0.8181818181818182,0.0,0.18181818181818182,attend
0.9863013698630136,0.0136986301369863,0.0,gains
0.45454545454545453,0.0,0.5454545454545454,warn
0.875,0.0,0.125,sequester
0.0,1.0,0.0,propagandizes
0.8421052631578947,0.0,0.15789473684210525,feature
0.0,1.0,0.0,quips
0.8181818181818182,0.0,0.18181818181818182,advocate
0.6666666666666666,0.0,0.3333333333333333,distort
0.0,1.0,0.0,conveys
0.0,1.0,0.0,wants
0.3584905660377358,0.6415094339622641,0.0,heads
0.5,0.5,0.0,spares
0.0,1.0,0.0,manufactures
0.6666666666666666,0.3333333333333333,0.0,clocks
0.0,1.0,0.0,dupes
0.0,0.0,1.0,sprinkle
0.0,1.0,0.0,boasts
0.0,1.0,0.0,beams
0.0,1.0,0.0,dissipates
0.0,1.0,0.0,assumes
0.0,1.0,0.0,grows
0.9375,0.0,0.0625,postpone
0.0,1.0,0.0,dives
0.0,1.0,0.0,subsidizes
0.9711538461538461,0.028846153846153848,0.0,hands
0.5,0.5,0.0,stops
0.5555555555555556,0.4444444444444444,0.0,splits
0.8571428571428571,0.14285714285714285,0.0,fleets
0.0,1.0,0.0,omits
0.0,1.0,0.0,relies
0.0,1.0,0.0,ensures
0.975,0.0,0.025,dispute
0.8,0.0,0.2,backfire
0.9444444444444444,0.0,0.05555555555555555,lay
0.0,0.0,1.0,smolder
0.9444444444444444,0.0,0.05555555555555555,trigger
0.0,1.0,0.0,strengthens
0.9333333333333333,0.0,0.06666666666666667,pay
0.0,1.0,0.0,examines
0.5,0.0,0.5,mimic
0.0,1.0,0.0,reverts
0.0,1.0,0.0,shouts
0.0,1.0,0.0,expands
0.0,1.0,0.0,contains
0.8551724137931035,0.0,0.14482758620689656,come
0.625,0.375,0.0,breaks
0.8928571428571429,0.10714285714285714,0.0,protests
0.0,1.0,0.0,presides
0.0,1.0,0.0,reduces
0.0,1.0,0.0,corrects
0.8818181818181818,0.11818181818181818,0.0,cuts
0.5,0.0,0.5,dictate
0.0,1.0,0.0,cares
0.0,1.0,0.0,occupies
0.0,1.0,0.0,crumbles
0.8888888888888888,0.0,0.1111111111111111,mention
0.0,1.0,0.0,declares
0.8918918918918919,0.0,0.10810810810810811,defend
0.9583333333333334,0.0,0.041666666666666664,decrease
0.3181818181818182,0.0,0.6818181818181818,wish
0.8,0.0,0.2,pause
0.0,1.0,0.0,equates
0.0,1.0,0.0,builds
0.5,0.0,0.5,undulate
0.6666666666666666,0.0,0.3333333333333333,shine
0.25,0.75,0.0,replies
0.0,1.0,0.0,upholds
0.0,1.0,0.0,acknowledges
0.5,0.0,0.5,possess
0.9294117647058824,0.0,0.07058823529411765,forecast
0.6153846153846154,0.0,0.38461538461538464,belong
0.8333333333333334,0.0,0.16666666666666666,reach
0.8095238095238095,0.0,0.19047619047619047,qualify
0.0,1.0,0.0,achieves
0.3333333333333333,0.0,0.6666666666666666,bowl
0.0,0.0,1.0,slay
0.0,1.0,0.0,concocts
0.0,1.0,0.0,inspects
0.0,1.0,0.0,rejoins
0.0,1.0,0.0,sues
0.0,1.0,0.0,balks
0.0,1.0,0.0,seizes
0.0,1.0,0.0,convicts
