,Unnamed: 0,item,condition,sentence,target,alternative,lstmccgjoint 0 correct (max),lstmccgjoint 0 correct (sample),lstmccgjoint 0 target score,lstmccgjoint 0 alternative score,lstmccgjoint 1 correct (max),lstmccgjoint 1 correct (sample),lstmccgjoint 1 target score,lstmccgjoint 1 alternative score,lstmccgjoint 2 correct (max),lstmccgjoint 2 correct (sample),lstmccgjoint 2 target score,lstmccgjoint 2 alternative score,lstmccgjoint 3 correct (max),lstmccgjoint 3 correct (sample),lstmccgjoint 3 target score,lstmccgjoint 3 alternative score,lstmccgjoint 4 correct (max),lstmccgjoint 4 correct (sample),lstmccgjoint 4 target score,lstmccgjoint 4 alternative score,lstmccglm 0 correct (max),lstmccglm 0 correct (sample),lstmccglm 0 target score,lstmccglm 0 alternative score,lstmccglm 1 correct (max),lstmccglm 1 correct (sample),lstmccglm 1 target score,lstmccglm 1 alternative score,lstmccglm 2 correct (max),lstmccglm 2 correct (sample),lstmccglm 2 target score,lstmccglm 2 alternative score,lstmccglm 3 correct (max),lstmccglm 3 correct (sample),lstmccglm 3 target score,lstmccglm 3 alternative score,lstmccglm 4 correct (max),lstmccglm 4 correct (sample),lstmccglm 4 target score,lstmccglm 4 alternative score
52,52,HaskellMacDonald_26_SP,SP,Ask the doctor whether the passenger or the drivers,were,was,100,96.70014409946452,-2.76352596282959,-6.141262054443359,100,90.39351819424218,-3.4764323234558105,-5.718166828155518,100,98.7715013441682,-2.3891072273254395,-6.776123523712158,100,95.64145303350028,-2.3886160850524902,-5.477083683013916,100,96.0412961590738,-2.9937984943389893,-6.182660102844238,100,96.91257017475871,-2.932598114013672,-6.379068374633789,100,97.72969641659611,-2.685793399810791,-6.448085308074951,100,97.71096373021767,-2.6824913024902344,-6.436374187469482,100,97.79968448160638,-2.678750514984131,-6.473071098327637,100,98.33689018602946,-3.2731566429138184,-7.3528666496276855
53,53,HaskellMacDonald_26_PS,PS,Ask the doctor whether the passengers or the driver,were,was,100,87.29942342707466,-2.4743459224700928,-4.402042388916016,0,40.5373103275833,-4.118057727813721,-3.734931468963623,0,36.90498944595764,-3.619461297988892,-3.0831663608551025,100,67.83718978471322,-3.21577525138855,-3.9620749950408936,100,55.61043865829607,-3.5442209243774414,-3.769587516784668,0,25.727638893609722,-4.318648815155029,-3.2584757804870605,100,59.123494282036226,-2.883401870727539,-3.252474784851074,100,70.00187848895824,-2.75530743598938,-3.6026947498321533,0,47.42400044707883,-3.7281086444854736,-3.6249773502349854,100,76.10384936853745,-2.50286602973938,-3.661247491836548
54,54,HaskellMacDonald_27_SP,SP,Marcus will tell you whether the pipeline or the roads,are,is,100,99.75882005360572,-0.6372735500335693,-6.662240982055664,100,96.62085051014236,-1.070264220237732,-4.423434734344482,100,97.11825254160908,-1.5710214376449585,-5.0885539054870605,100,99.40282123749483,-0.6998316049575806,-5.814550876617432,100,97.28428807742776,-1.4159435033798218,-4.9945268630981445,100,99.49583644245811,-0.84804767370224,-6.1330180168151855,100,94.0786986757989,-1.1713497638702393,-3.936925172805786,100,97.73647653996262,-0.975168764591217,-4.74052095413208,100,96.29684995382296,-1.231091856956482,-4.489343643188477,100,98.23213155243077,-0.8849689960479736,-4.902527809143066
55,55,HaskellMacDonald_27_PS,PS,Marcus will tell you whether the pipelines or the road,are,is,0,35.500083786973256,-2.694254875183105,-2.097126007080078,0,25.58983954930707,-3.1715798377990723,-2.104182720184326,0,18.766551668671607,-3.766910076141357,-2.301659107208252,100,68.57258897008272,-2.2310800552368164,-3.0112924575805664,0,32.92994576466931,-3.258603096008301,-2.547247886657715,100,75.68563284304165,-2.0714657306671143,-3.206986665725708,100,58.33331682976234,-2.065424919128418,-2.4018964767456055,0,35.28212805560943,-3.0238633155822754,-2.4172024726867676,100,57.17311085413578,-2.0057506561279297,-2.294668197631836,0,39.10820393971729,-2.4477202892303467,-2.0049540996551514
56,56,HaskellMacDonald_28_SP,SP,Do you remember if the water or the beers,are,is,0,19.63424050550243,-3.7870430946350098,-2.377729892730713,0,28.83445791518438,-3.677665233612061,-2.7742276191711426,0,13.977099928572668,-4.18168830871582,-2.364495038986206,0,40.92180284207375,-3.975990533828736,-3.6087915897369385,0,17.920670687395376,-4.065351486206055,-2.543620109558105,100,78.10808790177377,-1.786950707435608,-3.058927059173584,0,6.560776057158262,-4.820653915405273,-2.1644515991210938,0,7.243063712226301,-4.094573497772217,-1.54463529586792,0,23.787784675136912,-3.966106414794922,-2.8017568588256836,0,22.506230237878068,-3.59566330909729,-2.359257936477661
57,57,HaskellMacDonald_28_PS,PS,Do you remember if the waters or the beer,are,is,0,25.183848244637517,-3.220405340194702,-2.1315743923187256,0,42.30185007757953,-2.8323616981506348,-2.52196741104126,0,23.94889714297363,-3.882912397384644,-2.727429151535034,100,67.65623033088424,-2.032875061035156,-2.770893096923828,0,24.041565115219885,-3.459290027618408,-2.3088879585266118,100,83.30147723638231,-1.2942969799041748,-2.9014430046081543,0,49.25051581261136,-2.152360439300537,-2.1223788261413574,0,35.8904084460553,-2.431561231613159,-1.8514373302459717,0,45.12908457946938,-2.5892386436462402,-2.393782138824463,0,49.337378196773415,-2.992788314819336,-2.9662818908691406
58,58,HaskellMacDonald_29_SP,SP,Ask the boss if the case or the boxes,are,is,0,31.906253764581187,-4.277740955352783,-3.519657611846924,0,22.796879618869173,-3.4656219482421875,-2.2458057403564453,0,44.2027913174778,-3.681674480438232,-3.448738574981689,100,74.22944006635107,-2.142952442169189,-3.200880527496338,0,12.24953268870827,-4.274961948394775,-2.305952548980713,100,59.32567738154154,-2.8872222900390625,-3.264667510986328,100,56.4805133239429,-3.2659385204315186,-3.526625394821167,0,33.27604212406746,-3.8645131587982178,-3.1687867641448975,0,45.89034899285351,-3.0416746139526367,-2.8769168853759766,100,79.63620544290262,-1.9468451738357544,-3.3105554580688477
59,59,HaskellMacDonald_29_PS,PS,Ask the boss if the cases or the box,are,is,100,70.30682857807469,-3.1434144973754883,-4.005366325378418,100,75.33507799394053,-3.253411769866944,-4.369975566864014,0,31.065460846058183,-4.760382652282715,-3.9633219242095943,100,90.5416597865222,-1.640734076499939,-3.899647235870361,100,69.46802956126747,-3.30461859703064,-4.126710891723633,100,63.61754408665592,-3.258284091949463,-3.817086696624756,0,46.089024022720935,-2.570744752883911,-2.41398549079895,0,42.78743025767627,-2.8538827896118164,-2.5633535385131836,0,16.310942589035925,-4.017633438110352,-2.38236141204834,100,75.37729722270886,-1.7953377962112427,-2.914175033569336
60,60,HaskellMacDonald_30_SP,SP,!I'm confused about whether the picture or the prizes,were,was,0,38.07269625950471,-4.013881683349609,-3.5274178981781006,0,36.08705838334025,-4.258917808532715,-3.68733024597168,0,32.2475140279902,-3.4056835174560547,-2.663263320922852,0,15.12989712553938,-4.51203727722168,-2.787588119506836,0,30.109446015034063,-4.304036617279053,-3.461945056915283,0,32.23076388656392,-3.8879706859588623,-3.1447837352752686,0,24.142022054198236,-3.9190454483032227,-2.774136543273926,0,33.779590154060415,-2.949679374694824,-2.276547431945801,0,32.21231068307889,-3.737913131713867,-2.9938812255859375,100,82.6960511307287,-3.3328137397766113,-4.897050857543945
61,61,HaskellMacDonald_30_PS,PS,!I'm confused about whether the pictures or the prize,were,was,0,19.330441054205103,-4.142946243286133,-2.714266061782837,0,35.71511753042678,-4.01837682723999,-3.430626392364502,0,43.0427655452021,-2.9176011085510254,-2.6374945640563965,0,33.68713228827926,-4.066828727722168,-3.38956069946289,0,25.496902171225283,-4.083593368530273,-3.0113096237182617,100,58.767460739820365,-2.955202102661133,-3.3095626831054688,0,42.383618840608115,-2.837280750274658,-2.530235767364502,0,44.36802176987404,-2.9440762996673584,-2.71783709526062,0,27.808636732292364,-4.0199360847473145,-3.065962314605713,100,54.47342276348161,-3.031715154647827,-3.2111318111419678
62,62,HaskellMacDonald_31_SP,SP,Do you think the light or the signs,are,is,0,44.06018254225311,-4.289267539978027,-4.0505475997924805,0,14.501340955856117,-4.777135372161865,-3.002875804901123,0,23.58628034426665,-5.771071434020996,-4.595574378967285,0,36.98465756915898,-3.145648002624512,-2.6127729415893555,0,22.901283927863943,-5.039300918579102,-3.825407266616821,0,32.84995602111983,-4.529806137084961,-3.8148269653320312,0,49.78521002333916,-4.527237415313721,-4.518645763397217,0,48.20771746734627,-3.249865770339966,-3.1781437397003174,0,30.13357420752434,-4.848067760467529,-4.00712251663208,100,58.074475113951166,-4.010218143463135,-4.336049556732178
63,63,HaskellMacDonald_31_PS,PS,Do you think the lights or the sign,are,is,0,16.35889283124324,-3.9909451007843018,-2.3591816425323486,0,13.911781629733476,-3.684675693511963,-1.8620392084121704,0,28.51734260956122,-4.998801708221436,-4.079859256744385,0,8.801014876356492,-3.526586532592773,-1.1884098052978516,0,3.5165035437788776,-4.814573287963867,-1.5026684999465942,0,14.745660647035749,-3.942509651184082,-2.187819480895996,0,17.13174870125532,-3.43388032913208,-1.857561707496643,0,10.508284802169015,-3.9697017669677734,-1.8277196884155273,0,7.96951671096415,-4.519981384277344,-2.0734853744506836,0,43.256846835260035,-3.003452777862549,-2.7320733070373535
64,64,HaskellMacDonald_32_SP,SP,Find out whether the price or the taxes,are,is,100,78.76905897272549,-1.7860777378082275,-3.0971384048461914,100,51.80640244454848,-2.2920947074890137,-2.364382266998291,100,72.02549098564111,-2.5279078483581543,-3.4736342430114746,100,82.12192177998881,-1.6999295949935913,-3.2245593070983887,0,43.763243669879365,-2.709523200988769,-2.458746910095215,100,67.64235099193523,-1.8948028087615967,-2.6321866512298584,0,39.246598056074575,-2.5121936798095703,-2.075235366821289,100,66.64026589982504,-2.1885128021240234,-2.880472183227539,0,49.945640585382066,-2.5754902362823486,-2.5733158588409424,100,66.36783133776355,-2.068631887435913,-2.748361349105835
65,65,HaskellMacDonald_32_PS,PS,Find out whether the prices or the tax,are,is,100,77.35217479399167,-2.426650047302246,-3.65495491027832,0,11.336867316458523,-5.864996910095215,-3.808212757110596,0,6.586623197360604,-5.848503112792969,-3.19650936126709,0,31.067048739148028,-4.250502586364746,-3.4535160064697266,0,10.951292463942204,-5.88480281829834,-3.789076805114746,100,52.55676230498557,-3.8520383834838867,-3.9543981552124023,0,40.91479403299941,-3.28056263923645,-2.913073778152466,0,41.664527484608335,-3.2856507301330566,-2.9490904808044434,100,50.81822123663592,-3.997581720352173,-4.030313491821289,0,9.967949012436714,-5.486917018890381,-3.286126136779785
66,66,HaskellMacDonald_33_SP,SP,Did you think the team or the experts,were,was,100,99.30119659237091,-3.1464343070983887,-8.102977752685547,100,96.88607085694817,-3.20177960395813,-6.639430046081543,100,98.18306915261358,-2.4649033546447754,-6.454588413238525,100,93.9667115916138,-2.894425868988037,-5.640074253082275,100,95.05858634970534,-3.3627257347106934,-6.319567680358887,100,97.70192043324515,-2.827763557434082,-6.577610969543457,100,91.3021164758768,-4.015410423278809,-6.366504669189453,100,96.36466862007782,-3.0888192653656006,-6.36625862121582,100,99.3388920887197,-2.0542454719543457,-7.066620826721191,100,97.49604326603198,-3.1118216514587402,-6.77376127243042
67,67,HaskellMacDonald_33_PS,PS,Did you think the teams or the expert,were,was,0,32.45182857888261,-5.014276504516602,-4.281192302703857,0,30.15998328133444,-5.363095283508301,-4.523404121398926,0,28.67007947519964,-4.999178409576416,-4.087716579437256,100,58.95684504947686,-3.243660449981689,-3.605842113494873,0,49.137820835855415,-3.732046842575073,-3.697556257247925,100,60.24830671526651,-3.415764570236206,-3.8315865993499756,0,41.98029358464168,-4.159214973449707,-3.835632562637329,100,87.80277439282968,-2.0458903312683105,-4.019774913787842,100,85.97012536475506,-2.0608882904052734,-3.873699188232422,0,38.12582607125537,-3.934957504272461,-3.450746536254883
68,68,HaskellMacDonald_34_SP,SP,Can you find out if the barrel or the packages,are,is,100,77.51220619883145,-1.687377691268921,-2.924840450286865,100,88.81384836159705,-1.3312098979949951,-3.403075933456421,100,60.31415934922959,-2.1907730102539062,-2.6093454360961914,100,88.91948850111288,-1.3966563940048218,-3.479199886322021,0,38.09953031039724,-2.556973457336426,-2.0716476440429688,100,75.69973805102924,-1.431418538093567,-2.5677061080932617,100,72.4015481225762,-2.2015397548675537,-3.1660077571868896,100,55.35750509968528,-1.8381056785583496,-2.053231716156006,0,30.310816037697148,-3.257050037384033,-2.4245095252990723,0,42.119888004960934,-2.1916065216064453,-1.8737527132034302
69,69,HaskellMacDonald_34_PS,PS,Can you find out if the barrels or the package,are,is,0,8.358123506638668,-3.955092906951904,-1.5604385137557983,0,21.157379321852854,-3.3302347660064697,-2.0147697925567627,0,12.467270277592595,-4.254961013793945,-2.3060550689697266,0,27.072927933597896,-2.7922420501708984,-1.8013163805007937,0,7.165397778543235,-3.952969074249268,-1.3914132118225098,0,0.8151937093689552,-5.963444709777832,-1.162130355834961,0,2.910000426362588,-5.706002235412598,-2.198517084121704,0,10.146990323148573,-3.4020252227783203,-1.2210272550582886,0,5.341922914341472,-4.7610015869140625,-1.8863160610198975,0,2.5041179645042497,-5.052006721496582,-1.3901331424713135
70,70,HaskellMacDonald_35_SP,SP,Do you know whether the phone or the cameras,were,was,100,95.70942812898848,-3.0006778240203857,-6.105574607849121,100,74.49021522700794,-3.549437522888184,-4.621043205261231,100,65.1167506913371,-3.9116640090942383,-4.535839080810547,100,92.58780030145142,-2.297249794006348,-4.822279930114746,100,91.42943825638548,-2.602022171020508,-4.969256401062012,100,94.80902580428366,-2.8244383335113525,-5.729381561279297,100,85.23063346389314,-3.3266587257385254,-5.079464435577393,100,84.55363603567467,-2.7314507961273193,-4.431463241577148,100,91.23538347424015,-2.0557847023010254,-4.398504734039307,100,94.07261811781615,-2.564568519592285,-5.329052925109863
71,71,HaskellMacDonald_35_PS,PS,Do you know whether the phones or the camera,were,was,0,28.27644787682693,-4.627998352050781,-3.697208404541016,0,28.45666845833023,-4.6830830574035645,-3.761162281036377,0,23.01393907146667,-4.506482601165772,-3.298958301544189,100,63.918308425665536,-3.018456220626831,-3.5902764797210693,0,35.782825942858416,-4.178787708282471,-3.593985080718994,100,62.621391865947864,-3.8900651931762695,-4.406073570251465,0,42.5023181480846,-4.3763933181762695,-4.074207305908203,100,62.87169001863961,-3.3134286403656006,-3.8401448726654053,0,48.95969743307419,-4.035735130310059,-3.994117021560669,100,72.02357421216614,-3.088426351547241,-4.0340576171875
72,72,HaskellMacDonald_36_SP,SP,The board wants to know if the theater or the coffee shops,were,was,100,93.97194715610486,-1.837732553482056,-4.5843048095703125,0,47.68744116819404,-3.320366859436035,-3.2277984619140625,100,80.96531419108398,-2.636950254440308,-4.084708213806152,100,73.87714179124657,-3.092637538909912,-4.132230281829834,100,64.09396644390213,-2.759403705596924,-3.33884859085083,100,79.82592009371461,-3.3553519248962402,-4.730801582336426,100,70.98520737556167,-3.5298609733581543,-4.424526691436768,100,95.21718894397307,-2.200885534286499,-5.192017555236816,100,82.1560271323075,-2.5068724155426025,-4.03382682800293,100,65.48444531496264,-3.751675844192505,-4.392078399658203
73,73,HaskellMacDonald_36_PS,PS,The board wants to know if the theaters or the coffee shop,were,was,100,59.00416720315614,-2.571357488632202,-2.935495138168335,0,17.71880934549566,-4.547359466552734,-3.011843681335449,0,43.57805216424701,-3.3414018154144287,-3.083097219467163,100,64.72146490927234,-2.677178382873535,-3.28399658203125,100,56.299343274530365,-3.045695543289185,-3.2990152835845947,100,55.54500666751012,-3.711385488510132,-3.9341018199920654,100,51.55575107739955,-3.4593896865844727,-3.521639823913574,0,27.740778910207464,-3.8710083961486816,-2.913651943206787,0,29.977137994243087,-3.8658504486083984,-3.0174636840820312,0,41.37623460424001,-3.754533290863037,-3.406099796295166
74,74,HaskellMacDonald_37_SP,SP,Vivian must know whether the book store or the restaurants,were,was,100,93.18675420836723,-1.7929425239562988,-4.408679485321045,100,61.12627816915233,-3.936201572418213,-4.388824939727783,100,65.45355549745577,-3.24997878074646,-3.889014959335327,100,81.13152500301827,-2.348855972290039,-3.8074350357055664,100,87.7345692897987,-2.21701717376709,-4.184548377990723,100,88.14215940616805,-3.420147657394409,-5.426109313964844,100,77.57253275066364,-3.079517126083374,-4.320444107055664,100,57.87207030898909,-2.687239646911621,-3.004763603210449,100,70.51576664235097,-2.688141345977783,-3.560122013092041,100,78.18837825155066,-3.071316719055176,-4.347994804382324
75,75,HaskellMacDonald_37_PS,PS,Vivian must know whether the book stores or the restaurant,were,was,0,23.70781903148964,-4.414302349090576,-3.2455368041992188,0,12.995079481156182,-5.400618076324463,-3.4992241859436035,100,61.93659529406212,-4.033754348754883,-4.520612239837647,100,68.23573538009965,-2.929493904113769,-3.694120407104492,0,44.1223165522369,-5.131238460540772,-4.895039081573486,100,83.8456030957466,-3.5369315147399902,-5.183716297149658,100,75.70606834386385,-3.267474412918091,-4.404106140136719,0,42.77979637068244,-4.294872283935547,-4.004031181335449,0,29.3072234696874,-3.888361930847168,-3.007852554321289,0,43.30104691122889,-3.7671782970428467,-3.4975993633270264
76,76,HaskellMacDonald_38_SP,SP,Can you tell me whether the broker or the salesmen,were,was,100,86.64457944003753,-3.465682983398437,-5.335575103759766,100,87.04283884403297,-3.6992454528808594,-5.603997230529785,100,88.70760720962012,-2.6614251136779785,-4.722641468048096,100,79.09837038613165,-2.787465810775757,-4.118330955505371,100,87.16726909440101,-3.324634313583374,-5.240464210510254,100,93.7393943839299,-2.9991912841796875,-5.705432891845703,100,90.94728199592048,-3.6312873363494873,-5.938502311706543,100,84.18298377682466,-4.013322830200195,-5.685229301452637,100,98.62403710869947,-2.837052583694458,-7.109213829040527,100,96.91481936293485,-3.7629456520080566,-7.21016788482666
77,77,HaskellMacDonald_38_PS,PS,Can you tell me whether the brokers or the salesman,were,was,100,54.18693515558505,-4.112727165222168,-4.280597686767578,0,34.507768265839104,-4.204484939575195,-3.5637378692626958,0,38.52583340778723,-3.6074142456054688,-3.1401262283325195,100,71.84234488607619,-3.2447702884674072,-4.181425094604492,100,59.75742318963465,-3.7351014614105225,-4.13046932220459,100,76.8250985643713,-3.5917134284973145,-4.790174961090088,100,83.75226559320038,-3.5312795639038086,-5.171189308166504,100,77.9730941500004,-3.474522590637207,-4.738621711730957,100,80.07630659932138,-3.4110536575317383,-4.8021240234375,100,70.56160775192478,-3.661731243133545,-4.53591775894165
78,78,HaskellMacDonald_39_SP,SP,Tell me whether the board or the presidents,are,is,100,97.52200587415402,-1.7315404415130615,-5.404169082641602,100,93.47089828074492,-2.3335366249084477,-4.994917392730713,100,94.51218484836232,-2.41832971572876,-5.264528274536133,100,89.21590112507612,-2.1956958770751958,-4.308682441711426,100,94.23693117784002,-2.2520556449890137,-5.046397686004639,100,85.95467006203542,-3.141983985900879,-4.953514099121094,100,84.8977700462031,-3.852963447570801,-5.579568862915039,100,96.86315401549997,-2.6057591438293457,-6.0358405113220215,100,97.30946411857761,-1.3141621351242065,-4.902318000793457,100,96.4542634441048,-1.7389438152313232,-5.042266845703125
79,79,HaskellMacDonald_39_PS,PS,Tell me whether the boards or the president,are,is,100,67.72651841003122,-2.852541446685791,-3.593773365020752,0,18.98539138900779,-4.132938385009766,-2.681978702545166,0,25.721498117432173,-4.555370330810547,-3.494875907897949,100,55.97775167819508,-3.1800599098205566,-3.420319080352783,0,17.917388427914865,-3.826578378677368,-2.30462384223938,0,44.45464010330921,-2.869821786880493,-2.6470911502838135,0,17.15310534316374,-4.211983680725098,-2.6371686458587646,0,6.962230908040714,-4.5383429527282715,-1.945837378501892,0,9.800045236636741,-4.5214080810546875,-2.3017661571502686,0,12.3801546750483,-3.830075740814209,-1.8731629848480225
